Dstar_OWNPV_X Dstar_OWNPV_Y Dstar_OWNPV_Z Dstar_ENDVERTEX_X Dstar_ENDVERTEX_Y Dstar_ENDVERTEX_Z D_ENDVERTEX_X D_ENDVERTEX_Y D_ENDVERTEX_Z K_PX K_PY K_PZ Pd_PX Pd_PY Pd_PZ Ps_PX Ps_PY Ps_PZ
0.4806 0.0237 -73.0608 3.02204267701 1.3133997619 -170.612733945 0.2933 -0.0115 -66.4121 -1293.45 -1208.71 36682.2 -112.67 529.86 16826.9 -94.8668356657 -36.9834356763 4967.14650328
0.4799 0.0353 26.3427 1.23591007356 -0.679385548191 9.3723029122 0.2419 0.2237 32.0953 -2372.88 1185.51 37895.73 84.38 892.18 14399.6 -137.077422244 173.39830255 3744.92254694
0.5209 -0.0453 -16.4007 0.901917667434 -0.621613426563 -39.8115032579 -0.0582 0.6474 4.456 -1014.59 2287.35 75192.99 -914.61 265.36 13695.8 -49.3998892394 122.003967735 4084.02944472
0.4385 0.0375 -43.3825 0.160218493488 0.318891117597 -58.9628674201 1.1969 0.5499 -13.444 1761.53 -105.7 47624.48 -313.07 425.92 16060.87 71.0854580271 -28.2565191806 3185.54167425
0.5062 0.0364 -1.1326 2.4264931073 -1.01558258703 46.6748936768 2.0595 -0.8044 38.9369 4388.89 -2223.56 103020.39 2241.29 -1574.24 36543.08 378.263403992 -221.442488711 7822.45960004
0.4837 0.0135 70.9405 -0.472512245593 -0.389089850606 79.6857060253 -0.7119 -0.4179 82.1997 -2270.6 503.98 23272.91 -711.52 -856.97 8046.63 -302.856726582 -31.8603805466 2780.94599448
0.5495 0.0341 -5.5135 0.741350305606 -1.61294630101 28.379653854 0.6313 -0.5968 7.973 933.87 -1943.6 33483.24 -431.51 -2610.19 58067.61 19.6896525706 -328.821956641 7412.32393842
0.4117 -0.0344 38.8234 -0.208111692946 0.786912773834 71.0351289496 -0.2172 0.7989 71.4748 -1024.87 95.56 26305.55 -713.89 2057.31 56924.76 -192.251099241 192.239251247 7224.38605247
0.4493 -0.0119 -39.1669 -0.821277159074 1.0788064996 -15.3454175979 -0.6686 0.9224 -19.4961 -1291.98 622.28 35421.72 -367.86 1070.95 9394.43 -164.105263817 107.858638714 3859.66745874
0.5693 0.0441 -57.1753 0.705085792999 0.258283172096 -51.3351507462 0.7012 0.2546 -51.4448 -290.32 637.21 16368.83 1745.53 1242.54 31966.76 89.9422274314 157.699286215 5417.76913378
0.5169 -0.0273 28.9679 1.05620665839 0.954136510536 44.8362218192 0.8233 0.4411 37.3243 653.43 561.2 6352.6 718.3 2403.65 37569.35 68.7350669152 244.261629915 3640.04629107
0.442 0.0178 1.6233 0.334251843595 0.08698516903 2.1848094228 0.1775 0.0533 4.0789 -1197.57 449.62 10697.92 -2037.31 -1186.22 28091.07 -301.382469263 -84.5459780135 3794.65168842
0.4838 0.0086 33.2829 0.853638146097 -0.0199987591759 37.8780578012 0.9234 -0.8646 51.8397 405.69 -844.01 27419.4 -90.05 -2420.68 26328.74 13.1396070672 -315.706065749 4661.02186105
0.4832 0.0209 14.8968 0.0142162233205 -0.44264693584 22.4182413903 -0.1424 -0.6533 24.9093 -2901.42 -2573.35 38159.35 -792.5 -2440.43 20878.21 -345.663391332 -485.689080393 5821.43646117
0.5128 0.026 8.45 0.125195446945 -0.594302948339 -24.0682718173 0.6927 -0.1446 7.4836 -307.19 -339.33 8019.99 900.77 807.02 24855.29 -20.5950748481 57.340037262 3339.53427458
0.4938 0.0507 -2.5692 0.572144844877 -0.23961406615 0.81868928943 0.6927 -0.1446 7.4836 -307.19 -339.33 8019.99 900.77 807.02 24855.29 37.0331670062 17.6267089126 2453.77725519
0.4875 0.025 20.1126 0.886609939211 0.00955930577572 18.2594442269 0.6927 -0.1446 7.4836 -307.19 -339.33 8019.99 900.77 807.02 24855.29 -21.3338998472 39.8689138457 3383.64787425
0.4287 0.0348 92.4864 0.183314241636 -0.125883157983 95.2034353517 0.1614 -0.1474 95.4642 -2336.45 -2651.13 35020.84 -893.62 -309.96 4212.92 -169.030829739 -183.319160741 2324.91628374
0.4045 -0.0056 -59.3837 -1.55651023341 0.907080385631 -22.3350169471 -0.5783 0.457 -41.0499 -1493.99 576.17 41283.2 -1484.43 795.63 15682.83 -152.403413065 89.136194844 3282.46515938
0.5524 0.0416 18.23 0.660420242933 -0.224235438083 22.4564087755 0.8441 -0.6712 28.7102 101.1 -2128.5 22915.47 792.4 -44.13 7411.36 35.9452790098 -197.162691968 2432.44783827
0.5524 0.0416 18.23 0.455876545947 0.271761741769 15.5467500061 0.8441 -0.6712 28.7102 101.1 -2128.5 22915.47 792.4 -44.13 7411.36 46.1662699465 -90.7592482775 2094.95681084
0.5959 0.0702 -25.7669 6.41125603985 -24.6456592513 -744.747708168 0.0245 0.6345 -18.9551 412.23 638.37 28267.34 -745.62 719.35 10410.59 -1.78509230616 80.9490062807 2960.84310194
0.4666 0.0449 47.3876 0.468536808665 0.07101864488 47.938103862 0.338 0.1634 49.8719 -1748.5 434.79 27049.27 -1082.14 1544.76 14963.35 -153.12367246 143.053239774 2767.12692409
0.4769 0.0025 32.7776 0.774409243289 -0.390449136106 45.6709009214 0.7282 -0.3365 43.7145 780.84 273.24 19022.64 -25.26 -1077.73 10768.23 74.7325632676 -101.671010931 2296.31576616
0.4732 -0.0158 -63.3055 0.102226639453 0.31771417539 -53.2442118403 -1.7046 -0.6065 -8.5044 -1004.79 438.53 17776.57 -493.18 -1205.98 19260.68 -73.9297506647 -24.1927790621 3213.74872968
0.5132 -0.0186 26.1032 -0.766730695289 1.28560508306 44.0686685816 -0.3143 0.8724 37.8751 -874.22 358.58 6963.7 -3530.69 3622.14 53274.66 -422.394545855 335.6838752 5186.6932323
0.4254 0.0085 -84.9052 0.135063416243 -0.1354430987 -87.6330842233 1.5831 0.2363 -74.1739 347.13 -76.69 7014.0 4610.75 1357.87 38930.41 322.962885408 160.271487436 3391.70058836
0.494 -0.0065 -69.4604 2.70537733093 -0.906612722516 -32.7186641343 2.8536 -1.0086 -29.8337 3483.53 -3212.06 68728.33 1288.96 -90.25 24253.66 406.507554641 -255.895231381 7062.3836577
0.5729 0.0109 -62.4994 0.472741344268 0.00573760750115 -54.7763913373 -0.0207 0.6528 -28.0846 -996.75 1275.16 28561.91 -742.36 1010.65 65195.2 -128.695114868 91.0193009931 5298.7359078
0.5022 -0.014 -4.9592 0.491321995015 0.107505476521 -5.5145311155 0.3484 -0.9152 -0.6202 288.2 -3966.09 18247.24 -1540.63 -5027.09 24749.02 -17.3945374726 -481.830781348 2323.37008785
0.5612 0.0293 -48.5506 0.758991320161 0.211620537344 -42.2520233012 0.7201 0.2083 -42.9916 1708.8 -116.08 21072.52 -386.66 248.0 4080.74 163.239578508 19.1825674845 1872.39980483
0.4901 0.0139 7.7652 0.173392132549 0.349958989034 19.5830507004 0.2984 0.1993 16.3077 77.12 788.68 19629.87 -1178.17 556.13 9687.75 -126.527896938 106.572069557 2822.62638091
0.4902 0.023 -61.4447 0.495458778338 -0.040732822491 -60.7670160079 0.7665 -0.2982 -56.4093 3052.03 -2360.11 35314.56 1072.54 -1496.79 29933.77 418.771232425 -287.732760121 6358.49193215
0.5128 0.0143 20.7257 0.819209222252 0.304089989353 118.80557372 0.2079 -0.2904 38.5095 -116.93 -557.09 23398.56 362.65 796.17 8891.33 33.8740746268 55.5505215708 3068.84035224
0.5441 0.0091 -0.6415 1.82033081165 0.656589170106 23.0553262699 1.3186 0.3731 14.3237 2207.67 453.73 38543.54 957.91 1327.69 16436.37 186.206651275 116.231040943 3117.33137966
0.4977 0.0152 -43.2605 0.881009647931 -0.216438663134 -46.4358950531 -0.3222 0.3786 -24.3598 -1002.27 466.16 26365.11 -567.61 311.6 2460.37 -68.5898004265 -9.05654026841 2376.10297977
0.5856 0.0252 -16.0944 0.921702291144 0.82453254661 -47.1778255827 0.6688 -0.7989 6.9128 -640.56 -433.09 38589.52 306.31 -1711.19 32848.92 -84.8935834517 -161.622967786 7614.79188266
0.4862 0.0603 -65.3005 0.65787937092 -0.235622789896 -56.9806730843 0.6307 -0.2127 -57.5383 1393.85 -771.5 34558.34 501.72 -893.73 6782.5 117.043256994 -148.602842031 2805.14933323
0.4977 0.0325 50.0184 -2.20724182721 0.29062702284 71.539640943 -2.4269 0.328 73.3335 -3814.61 430.5 37076.68 -9824.08 1490.34 73631.73 -1192.85887085 199.464806559 9278.64124439
0.4221 0.0614 70.0036 1.39954115604 -0.463121166445 74.8692591705 1.6013 -0.5579 75.8114 3304.45 -1540.05 19097.8 3092.39 -1391.61 10737.43 446.938781265 -229.063086279 2279.17345781
0.5066 -0.0216 -71.3888 0.732994706742 0.14604029501 -51.8569973906 0.673 0.0873 -57.2436 -75.3 1041.16 23506.02 507.89 -613.92 15499.48 -35.2174146408 -20.589762613 3344.67122477
0.5017 0.0116 -31.7485 -0.862937693487 -0.334782043168 -15.3544927173 -0.5303 -0.2454 -18.6312 -1627.72 -179.03 9031.6 -1866.83 -750.9 25314.87 -293.888356242 -52.7040685241 3091.09332529
0.4742 0.0206 -0.2697 0.45341709887 0.12517230562 3.4004265186 0.5847 0.1981 45.5241 69.69 -792.58 14776.16 56.57 862.68 25944.96 18.4802845973 87.3701988191 3318.15848582
0.5087 0.0177 32.812 1.40820246479 -0.754586522301 94.4676993434 0.7317 -0.0012 47.3054 -23.93 -1258.45 42633.43 1103.55 58.03 32628.52 58.3345346174 -111.067826709 6777.30894683
0.5087 0.0177 32.812 -0.599532612005 1.48760153721 -45.561523304 0.7317 -0.0012 47.3054 -23.93 -1258.45 42633.43 1103.55 58.03 32628.52 175.423104939 -109.896135519 6938.87297875
0.4924 0.0032 102.5075 1.42334957211 -0.836691423643 123.090570396 1.7356 -1.0419 131.3976 1681.42 -2053.34 55222.04 1236.97 135.34 22450.7 175.345109367 -160.880752677 5054.2510324
0.5422 0.0235 -81.8664 0.874374647752 0.108233899635 -87.4671046542 0.154 -0.2099 -72.7891 -703.43 -865.01 8873.22 -827.53 195.73 22301.32 -120.72984899 -72.5519404287 3394.58903545
0.4386 0.0387 -24.0974 0.461005571915 0.610786435142 -21.0043605224 0.7837 0.8358 -17.5424 1369.53 840.48 6865.71 208.13 272.22 10149.81 131.155750574 92.870929433 1651.38869309
0.553 0.0121 -3.5751 -0.0281867463796 -2.01014144954 84.586800342 0.026 -1.9349 81.3078 -284.16 -618.29 51474.02 -2172.1 -2809.5 96213.93 -87.8162579361 -165.960269527 6764.75475264
0.4861 0.0801 -21.2706 -0.632788628591 0.644298151088 -41.0495127578 2.0286 -0.7795 13.1011 2078.66 -1474.79 35699.52 -0.82 352.57 6648.59 193.753517482 -118.150672667 3791.07380205
0.4861 0.0801 -21.2706 0.681089220279 -0.062884444675 -14.3198767354 2.0286 -0.7795 13.1011 2078.66 -1474.79 35699.52 -0.82 352.57 6648.59 52.8113787303 -67.8805604217 1977.80092443
0.5387 -0.0395 -49.6565 1.15977883292 -3.350035502 -15.7817093503 1.1655 -3.333 -15.982 -603.12 -1026.65 18225.37 193.47 -1599.88 8608.19 -5.81174002947 -188.825205128 2230.63461149
0.5018 -0.0316 43.9399 2.8853028374 0.614830673112 66.0707538922 2.257 0.3814 60.4762 2449.61 1786.97 23377.3 4309.23 740.77 36856.71 438.801590765 172.818347497 3653.10414293
0.4476 0.0477 16.4799 0.131428473092 -0.46719725246 5.30802152276 0.3877 0.081 21.8526 899.19 1050.66 18114.19 -42.59 807.71 37388.04 88.8018098335 113.818359199 2881.03544619
0.5519 -0.0018 -23.3351 0.554005361012 1.25381757246 -3.15754148101 0.3992 0.5429 -15.4432 353.39 2355.95 30512.26 96.14 -302.96 4995.59 47.3383209353 130.164413924 2106.68185107
0.4978 0.0745 2.0638 0.544107188574 -0.243029578589 9.70768827495 0.4899 -0.1061 7.8174 556.48 -2665.25 27429.83 329.01 165.28 7214.68 43.8121856086 -226.430048163 2327.3306466
0.4667 -0.0301 -49.8162 0.0248921522461 -0.143521864398 -41.4887361445 0.022 -0.1464 -41.4232 -1385.44 -677.98 19758.7 -1751.67 6.08 52178.92 -311.015355047 -59.7407542114 6219.76224977
0.4549 0.0393 67.6918 0.957988720404 0.668407419951 76.1393014917 1.0415 1.4721 103.1235 134.22 840.51 11126.33 89.25 1233.99 57490.29 -17.6221656774 198.291669114 5586.69429366
0.4336 0.0456 37.8997 1.47747651177 0.0871049993 48.8665733578 0.7154 0.0856 40.5033 1689.55 -181.0 27466.18 2126.39 184.33 14336.84 366.084243526 34.4428542665 3845.54067757
0.4654 -0.0011 -34.7748 -0.267119125006 0.475195736912 -28.3166813985 -0.9393 1.473 -13.7525 -2559.33 2584.2 36996.68 -306.17 1679.62 25153.93 -185.377847721 314.38280364 4796.72540953
0.5449 0.0851 -53.3094 1.28168514911 -0.148425388185 -39.1746493698 1.2317 -0.1123 -40.9667 1300.82 -1718.93 53477.11 593.76 387.34 13144.8 213.30858768 -178.413694461 7179.85667389
0.5775 0.0059 1.2316 2.84247620147 0.279227072902 -36.1611081753 -0.2023 -0.0908 14.384 -1267.04 -994.89 22216.23 -1958.44 600.33 31324.15 -193.304251839 -23.0988526519 4088.82803268
0.5775 0.0059 1.2316 0.685286495315 0.01857253123 -0.384837702593 -0.2023 -0.0908 14.384 -1267.04 -994.89 22216.23 -1958.44 600.33 31324.15 -337.826560318 21.9557133433 5820.12240107
0.5695 0.0387 -31.8641 -0.0544848930576 0.04036664919 26.1686287906 -0.2845 0.2671 48.1683 674.44 -168.88 12404.95 -891.96 385.01 8503.57 1.2219939969 77.0396032118 2450.35892701
0.5032 0.0119 -71.0952 -1.1056193992 1.74957893162 -47.9801601717 -1.3689 2.2796 -42.5087 -173.03 1625.33 11573.25 -2383.29 3511.19 41444.5 -166.320517151 289.880598276 3250.01166872
0.5214 -0.0063 -1.9133 0.548446637697 -0.0422444544175 -0.247890767523 0.9212 -0.1111 8.4912 100.06 -474.68 14744.56 2746.96 -51.65 51940.9 211.280465147 24.9636254649 4391.67979609
0.5076 0.0225 -5.2996 0.0262716696618 0.0455010418832 3.11598685404 -0.0059 0.04 3.5294 -2490.21 -834.28 35800.31 29.97 412.42 4733.7 -227.928383701 -72.825372691 3665.55845767
0.4797 0.0255 -40.8002 0.312557826576 0.263606460481 -40.7793067824 0.1594 -0.904 -34.5989 50.09 -3562.51 14789.12 -683.82 -1400.98 11486.93 -51.973725918 -484.158125823 2385.40705143
0.4686 0.0289 -22.4138 0.880784858935 -0.0747831047363 -29.679750837 -0.0557 0.2387 -11.2168 -1440.82 -285.69 20489.59 -1917.73 1405.72 45755.97 -246.504340704 108.983381739 5575.25914783
0.5122 -0.0082 15.8837 -1.61819758669 -1.78629687979 -60.8735174473 0.7342 0.2467 25.6938 1721.39 1527.41 44325.96 -207.13 -221.6 11362.79 68.0412541692 70.0967240119 2793.97270914
0.5145 0.0094 32.5049 1.1682175016 -0.600067962425 52.652210682 0.7522 -0.1637 39.604 1697.22 -582.93 30049.9 179.63 -1411.53 29539.06 187.347146077 -211.750342752 5936.26085843
0.4941 -0.0129 -49.7546 -0.562564764823 -1.15005311243 28.6671971498 -0.252 -0.722 -0.092 -1111.84 -242.07 56371.37 286.46 -893.85 19941.73 -47.5615517647 -48.1211668597 4277.0948866
0.4908 -0.0175 -21.0138 0.888066756577 0.318509855833 -12.0987985422 1.7369 0.6287 -1.8216 1845.46 -54.56 17520.33 -33.14 712.4 4393.02 93.7386929956 40.0787262994 1842.091111
0.5007 0.0346 -46.0045 0.479849982029 -0.71814723887 -37.322338552 0.4802 -0.3553 -41.4499 -812.9 -1410.68 12899.75 814.14 -892.42 13269.5 -33.2672232379 -217.394209645 2118.43486609
0.4688 0.0371 46.3679 0.69891415693 -0.0441667713458 45.3587351835 0.6444 0.6305 54.5681 -972.76 1685.34 23916.53 750.71 1044.28 13364.38 13.6805526957 106.681412556 2617.6012597
0.4688 0.0371 46.3679 0.522440753613 2.13789819524 75.144753999 0.6444 0.6305 54.5681 -972.76 1685.34 23916.53 750.71 1044.28 13364.38 -1.60831259046 147.896354056 2424.82336072
0.4572 0.0321 12.6685 1.41378071607 2.00774280768 40.1967348567 1.3633 1.8836 38.3041 1776.62 2859.32 37383.12 127.76 1877.28 33980.36 77.1681372302 307.436429809 4604.65305129
0.4718 0.0337 -14.1011 1.79917941479 -1.02017184831 -32.5908839556 -0.3471 0.7917 -3.6613 -3194.91 1631.64 33372.76 -2161.27 2879.96 38786.27 -294.315462828 281.499051351 4629.26990085
0.5592 0.0028 -54.5466 1.49507079157 -1.10453040652 -4.00093792164 0.4289 -0.8828 -35.6524 -2.77 -572.49 5626.79 1031.64 359.41 25014.48 76.0361291363 -80.271253158 3462.27499696
0.5541 -0.0259 -30.8588 0.511097602365 0.234030702937 -29.2476189836 0.4038 0.2156 -24.3731 -1008.58 -663.74 18402.2 366.79 528.77 10722.37 -106.078353076 -8.89188401742 1953.97249579
0.4657 0.0365 -12.7495 -1.4686252966 -0.511424391058 -26.9235059284 1.1883 0.153 -7.1979 3012.06 1079.42 17070.63 1240.06 -20.53 14506.02 430.220961045 99.3765064073 3040.85954907
0.5052 0.0125 66.0016 0.647696109726 -0.120835801626 54.8608982377 1.5044 -0.2295 87.3776 1130.19 -915.1 37677.24 284.46 734.95 16100.71 87.4876424685 -0.240665151081 3100.55592735
0.5052 0.0125 66.0016 1.13934748833 -0.178620394386 73.7140618753 1.5044 -0.2295 87.3776 1130.19 -915.1 37677.24 284.46 734.95 16100.71 86.0681547048 -90.9343643583 5551.73829864
0.4796 -0.018 -76.0385 0.879266701564 -0.153532317643 -69.760129338 1.3445 -0.5162 -59.6839 3399.73 -2880.15 62810.87 720.15 -335.52 26495.32 309.493078249 -203.723262806 6786.10206457
0.4796 -0.018 -76.0385 0.283325457537 0.307808946811 -82.6565963671 1.3445 -0.5162 -59.6839 3399.73 -2880.15 62810.87 720.15 -335.52 26495.32 271.492166648 -247.109838049 7838.18761576
0.5147 -0.0112 7.2125 -3.71255032574 2.75062683635 58.9763952027 -4.701 3.4133 68.9511 -5133.66 3772.45 46932.04 -1671.15 777.5 21668.32 -520.174821896 371.564989423 5032.15941454
0.4936 0.0033 -107.972 -0.937050386678 3.17691975343 -76.6193977408 -0.0056 0.8816 -99.6844 -786.41 565.12 13555.79 -600.39 2859.38 20862.05 -131.628531836 364.430583851 3434.94491543
0.4806 0.0063 -17.7379 -0.239962171753 -0.772140000823 -47.9010745325 -1.1896 3.8384 112.0118 477.07 998.28 27324.72 -673.64 -40.9 5943.53 -6.46514412776 25.9965474248 1998.69048588
0.4964 0.0119 -20.4517 -0.453801266598 1.05953937054 9.86288999079 -0.0371 0.0641 -6.2537 203.3 -336.1 3413.4 -613.96 1306.37 12320.75 -40.3292902385 77.9434269488 2118.1027305
0.5054 -0.0092 -34.2568 -1.05697807804 -0.387305749324 -7.65445899159 -2.0877 -0.8285 16.9132 -1954.85 54.05 41891.42 -2479.87 -1944.98 63896.81 -369.121616722 -125.895428995 8024.3882055
0.4818 0.0364 -28.1056 1.65762133499 2.33306312902 -81.2625653473 0.2665 -0.3722 -18.8656 -1132.05 -562.02 24589.72 -580.3 -2766.2 52180.1 -159.957359999 -259.825012209 6921.35803816
0.4832 -0.0193 -24.7304 0.366568651612 -0.418042476572 -11.6425774151 0.3546 -0.3657 -13.5002 147.73 -1552.92 29572.57 105.65 472.83 6742.05 -68.9590613834 -142.081695565 3769.71316681
0.4832 -0.0193 -24.7304 0.339674330681 -0.30634201254 -15.4749935417 0.3546 -0.3657 -13.5002 147.73 -1552.92 29572.57 105.65 472.83 6742.05 71.2303878952 -38.0234594991 3923.11917368
0.4832 -0.0193 -24.7304 0.000236563961153 1.14369663933 -64.2482966748 0.3546 -0.3657 -13.5002 147.73 -1552.92 29572.57 105.65 472.83 6742.05 27.538403169 -67.9154667348 2710.41939814
0.455 -0.0338 -85.2818 0.0973322173596 -3.64339943839 5.0157602313 0.5451 -0.5966 -80.944 231.22 -674.9 6805.34 -459.49 -885.63 37216.07 -2.14671248196 -147.861115901 3664.45748176
0.491 0.0318 -23.9929 -1.68705962461 -0.814537769071 -4.20451095421 -2.7839 -1.5173 7.9926 -1848.29 -1457.41 29711.4 -2684.39 -1446.8 20695.44 -256.119931261 -190.027620473 3003.24446244
0.4153 0.0181 -59.9833 -0.179551914477 -0.152028977531 -77.7493014036 -0.4368 0.1165 -20.1281 148.03 835.4 11854.85 -289.12 -687.16 19743.49 -91.2957881883 -13.9916168193 2946.86293706
0.4153 0.0181 -59.9833 -0.215507403123 -0.112296059986 -69.1483524072 -0.4368 0.1165 -20.1281 148.03 835.4 11854.85 -289.12 -687.16 19743.49 19.9767056199 -43.0841708748 3694.63479779
0.4526 0.2733 8.9953 0.593147521688 1.57174925801 42.951688667 0.8389 0.4063 13.2328 429.48 539.85 8144.19 -817.07 1291.07 38488.18 5.17100752002 148.340698815 3059.35140189
0.5013 0.0704 -3.6007 0.334359757558 -3.8804483512 88.6651007699 0.3375 -0.0153 1.3449 325.26 -1405.93 22731.07 -329.5 287.92 2476.15 -6.94420663487 -65.7982472297 2179.82610718
0.4855 -0.0074 -63.0567 -0.145831713202 -0.407729118029 -53.6961603698 -0.8634 -1.5182 -42.154 -513.57 -2240.89 18080.64 -2850.64 -3008.62 36467.29 -236.850813641 -321.13435523 3745.2127718
0.4289 -0.0365 -40.4646 1.89481032766 -0.320813569592 -4.67798528518 5.0415 -1.3303 76.6513 1389.77 -406.19 53142.54 6162.62 -2014.92 142074.29 585.775186032 -174.706978327 14289.3814039
0.5336 0.0295 -2.8373 2.23953698342 1.29428414695 50.5785691512 1.7828 0.8705 38.043 1229.6 733.92 44245.32 1914.75 2162.27 41401.47 184.298720616 144.41636988 4978.46711896
0.4666 0.0452 38.1781 0.998138213137 0.502007935546 49.5633586867 1.1918 0.8898 59.8514 218.32 1548.18 24126.72 1606.68 2116.53 73014.09 104.111599276 269.128744369 7620.51845049
0.5452 0.0319 17.6621 0.220284332933 -0.0599305371579 21.3764887458 0.2007 -0.0627 21.546 -4962.8 -301.07 43943.43 -343.88 -418.51 2545.46 -597.887912596 -152.265456706 5459.39827244
0.5452 0.0319 17.6621 -3.02810663122 -0.499647140641 49.8791167156 0.2007 -0.0627 21.546 -4962.8 -301.07 43943.43 -343.88 -418.51 2545.46 -530.394234775 -79.712574441 4654.53958806
0.5051 0.01 9.806 0.656032591714 0.695311136916 32.1850065653 0.6071 0.1521 19.8174 -678.36 1476.31 28725.37 856.17 407.59 14430.39 -7.47741060976 239.094056688 5879.34566465
0.4831 0.0022 -32.906 0.59646696414 2.03847960555 -20.1082222725 0.6162 2.1397 -19.4637 569.26 2487.3 10981.06 447.57 2565.92 21170.88 73.5582985369 488.452303683 2854.84133208
0.4412 0.0063 17.6077 0.596051030078 -0.0767693958473 10.6439348126 0.0823 -0.0209 25.502 -2075.34 887.1 55459.38 -339.71 -625.09 14683.1 -212.032070881 56.1925646503 6367.3428407
0.5179 0.0489 -6.8437 0.523468710942 -0.0669909620806 -8.13284637652 0.617 0.9619 8.1715 933.33 2118.6 41091.94 -553.23 2171.97 26866.33 39.0596499868 373.267865373 5337.06038021
0.5131 0.0404 32.9136 0.283495163818 -0.115805057138 36.0231690817 0.1588 -0.1836 37.5013 -763.37 188.71 11004.6 -2493.88 -2024.45 27695.68 -292.813398971 -178.338092795 3751.21510454
0.5285 -0.0884 -20.5825 0.699753277162 -0.538100440379 -31.1117692362 0.4912 0.1507 -15.514 -1309.62 1499.47 38227.8 546.59 1014.2 18696.84 -67.5742564161 106.463989047 3950.37793774
0.5163 -0.0137 -24.1045 0.842985190878 0.523927892276 -9.61538176781 0.604 0.1875 -19.705 326.28 1453.47 18795.52 349.75 -499.52 9808.87 66.3567804681 114.841008812 2774.15116798
0.4787 0.0141 -18.8612 1.70327666721 2.72733790617 20.4639577285 1.2638 1.9525 7.8814 842.89 1635.41 14492.57 526.39 774.42 24643.55 27.5622933862 197.810077661 3325.45795277
0.543 -0.0124 8.7768 0.592369450163 -1.06699262876 15.9168192929 0.5985 -1.0349 15.7055 183.55 -679.11 3240.02 -1246.21 -4163.06 28809.75 -108.140528863 -481.401263029 3670.17365067
0.4524 0.0091 -58.2279 0.364767326624 -1.87145209173 -70.2745915838 0.5759 1.1485 -50.6613 -596.58 1757.91 12036.72 1051.54 4764.83 30328.64 15.9082333576 374.629966842 2388.63797344
0.46 0.0193 -24.6406 -0.749525989819 -0.121723600391 -4.70440039308 -1.0927 -0.2446 1.6877 -509.84 -930.26 11160.23 -1666.37 151.22 29477.21 -283.489674542 -32.8551486126 5009.56755416
